Description,Asset,Asset Type,Route Name,Source Name,Source Mode,Source Interface,Source Address,Source Protocol,Source Port,S_SSM,Source State,Source BW,Last Update,Destination Name,Destination Protocol,Destination Port,Destination Mode,Destination Interface,Destination IP,Destination BW,Destination State,BW In Total,BW Out Total
SRT-ABC-04-092-1,SRT-ABC-04,Broadcast,092_AMPP_ABC04_POC_PPV_Return_TEST,AMPP-PPV,caller,ens33,44.212.232.42,SRT,60004,0.0.0.0,connecting,0.0,06/01/26 10:06,lan,UDP,10000,multicast,ens34,238.77.24.92,0.0,disconnected,317.91,424.11
SRT-ABC-04-093-1,SRT-ABC-04,Broadcast,093_ABC04_JBC17_TX-TEST-RTP-HHH,KYRION_1P_CH1,multicast,ens34,239.195.6.1,RTP,8000,10.77.6.1,disconnected,0.0,06/01/26 10:06,JBC17,SRT,10043,listener,,0.0.0.0,0,disconnected,317.91,424.11
SRT-ABC-04-094-1,SRT-ABC-04,Broadcast,094_CDO-Backup,CDO-Backup,caller,ens33,190.171.138.250,SRT,40098,0.0.0.0,connecting,0.0,06/01/26 10:06,RCV-ABC-1319-B,UDP,10000,multicast,ens34,238.77.24.94,0.000,disconnected,317.91,424.11
SRT-ABC-04-095-1,SRT-ABC-04,Broadcast,095_EVRIDEO_ABC04_TEST,EVRIDEO,caller,ens33,138.3.244.195,SRT,41286,0.0.0.0,connecting,0.0,06/01/26 10:06,PPV TEST,UDP,10000,multicast,ens34,238.77.24.95,0.0,disconnected,317.91,424.11
SRT-ABC-04-096-1,SRT-ABC-04,Broadcast,096_EVRIDEO_ABC04_TEST2,EVRIDEO,caller,ens33,138.3.244.195,SRT,47549,0.0.0.0,connecting,0.0,06/01/26 10:06,PPV 2,UDP,10000,multicast,ens34,238.77.24.96,0.0,disconnected,317.91,424.11
SRT-ABC-04-097-1,SRT-ABC-04,Broadcast,097_Teleamazonas_B,Teleamazonas_Guayaquil,caller,ens33,179.49.201.246,SRT,15001,0.0.0.0,connected,15.351,06/01/26 10:06,Teleamazonas_B,UDP,10000,multicast,ens34,238.77.24.97,15.044,connected,317.91,424.11
SRT-ABC-04-105-1,SRT-ABC-04,Broadcast,105_NATIVA_ABC04_BK,NATIVA_TV_BK,caller,ens33,181.177.228.125,SRT,10009,0.0.0.0,connected,14.834,06/01/26 10:06,RCV-ABC-1361-B,UDP,10000,multicast,ens34,238.77.24.105,14.956,connected,317.91,424.11
SRT-ABC-04-106-1,SRT-ABC-04,Broadcast,106_DNEWS_ABC04_BK,DNEWS-LUMINA-BK,caller,ens33,186.183.89.122,SRT,10106,0.0.0.0,connected,10.649,06/01/26 10:06,OCCR021,UDP,10000,multicast,ens34,238.77.24.106,10.654,connected,317.91,424.11
SRT-ABC-04-107-1,SRT-ABC-04,Broadcast,107_Canal-RPP_ABC04_BK,RPP-Peru_BK,caller,ens33,38.43.148.155,SRT,7001,0.0.0.0,connected,8.025,06/01/26 10:06,LAN,UDP,10000,multicast,ens34,238.77.24.107,8.042,connected,317.91,424.11
SRT-ABC-04-108-1,SRT-ABC-04,Broadcast,108_UBE-TV-ExRedonda_ABC04_BK,LaRedonda-Canela_BK,caller,ens33,190.15.139.106,SRT,1051,0.0.0.0,connecting,0.0,06/01/26 10:06,LAN,UDP,10000,multicast,ens34,238.77.24.108,0.000,disconnected,317.91,424.11
SRT-ABC-04-113-1,SRT-ABC-04,Broadcast,113_UCLPlay_ABC_B,UCl PLay B,caller,ens33,190.52.162.112,SRT,8103,0.0.0.0,disconnected,0.0,06/01/26 10:06,RCV 1286 B,UDP,10000,multicast,ens34,238.77.24.113,0,,317.91,424.11
SRT-ABC-04-114-1,SRT-ABC-04,Broadcast,114_DSports_Col_B,CNTENC,multicast,ens34,239.195.110.11,UDP,8000,10.77.10.11,connected,13.356,06/01/26 10:06,ETB_Colombia_B,SRT,10114,listener,ens33,0.0.0.0,0,disconnected,317.91,424.11
